rank,primary_isbn10,primary_isbn13,publisher,title,author,category,pub_date
14,0385535740,9780385535748,Doubleday,HERO OF THE EMPIRE,Candice Millard,E-Book Nonfiction,2016-11-06
15,0316337560,9780316337564,"Little, Brown",TRUEVINE,Beth Macy,E-Book Nonfiction,2016-11-06
1,1627790632,9781627790635,Holt,KILLING THE RISING SUN,Bill O'Reilly and Martin Dugard,E-Book Nonfiction,2016-10-30
2,031636245X,9780316362450,"Little, Brown",FILTHY RICH,James Patterson and John Connolly with Tim Malloy,E-Book Nonfiction,2016-10-30
3,1476723443,9781476723440,Simon & Schuster,HUNGRY HEART,Jennifer Weiner,E-Book Nonfiction,2016-10-30
4,1501141538,9781501141539,Simon & Schuster,BORN TO RUN,Bruce Springsteen,E-Book Nonfiction,2016-10-30
5,0062300563,9780062300560,HarperCollins,HILLBILLY ELEGY,J.D. Vance,E-Book Nonfiction,2016-10-30
6,1250075742,9781250075741,Flatiron,LOVE WARRIOR,Glennon Doyle Melton,E-Book Nonfiction,2016-10-30
7,1501139908,9781501139901,Gallery Books,THE GIRL WITH THE LOWER BACK TATTOO,Amy Schumer,E-Book Nonfiction,2016-10-30
8,None,9780997217834,Toya Wright,IN MY OWN WORDS ... MY REAL REALITY,Toya Wright,E-Book Nonfiction,2016-10-30
9,0812988418,9780812988413,Random House,WHEN BREATH BECOMES AIR,Paul Kalanithi,E-Book Nonfiction,2016-10-30
10,1476793883,9781476793887,Scribner,A LIFE IN PARTS,Bryan Cranston,E-Book Nonfiction,2016-10-30
11,None,9781101200858,Penguin,ALEXANDER HAMILTON,Ron Chernow,E-Book Nonfiction,2016-10-30
12,1101906227,9781101906224,Crown Forum,A TORCH KEPT LIT,William F Buckley Jr,E-Book Nonfiction,2016-10-30
13,0385535740,9780385535748,Doubleday,HERO OF THE EMPIRE,Candice Millard,E-Book Nonfiction,2016-10-30
14,0306823071,9780306823077,Da Capo,I AM BRIAN WILSON,Brian Wilson and Ben Greenman,E-Book Nonfiction,2016-10-30
15,1455559644,9781455559640,Grand Central,BETWEEN BREATHS,Elizabeth Vargas,E-Book Nonfiction,2016-10-30
1,,9781593974558,Macmillan Audio,THE EYE OF THE WORLD,Robert Jordan,Audio Fiction,current
2,,9781980035961,Recorded Books,LEVIATHAN FALLS,James S.A. Corey,Audio Fiction,current
3,,9781250810700,Macmillan Audio,APPLES NEVER FALL,Liane Moriarty,Audio Fiction,current
4,0593508645,9780593508640,Random House Audio,WISH YOU WERE HERE,Jodi Picoult,Audio Fiction,current
5,0593168496,9780593168493,Random House Audio,THE JUDGE'S LIST,John Grisham,Audio Fiction,current
6,,9781980060338,Recorded Books,GO TELL THE BEES THAT I AM GONE,Diana Gabaldon,Audio Fiction,current
7,0593452100,9780593452103,Penguin Audio,THE LINCOLN HIGHWAY,Amor Towles,Audio Fiction,current
8,,9781427201447,Macmillan Audio,DUNE,Frank Herbert,Audio Fiction,current
9,,DBKADBL051843,Audible Studios,PROJECT HAIL MARY,Andy Weir,Audio Fiction,current
10,,9781039406803,Podium Audio,FALLOUT,Craig Alanson,Audio Fiction,current
11,1478904712,9781478904717,Hachette Audio,THE LAST WISH,Andrzej Sapkowski,Audio Fiction,current
12,,9781797123196,Simon & Schuster Audio,THE LAST THING HE TOLD ME,Laura Dave,Audio Fiction,current
13,,9780593340233,Penguin Audio,THE MIDNIGHT LIBRARY,Matt Haig,Audio Fiction,current
14,,9781508236610,Simon & Schuster Audio,THE SEVEN HUSBANDS OF EVELYN HUGO,Taylor Jenkins Reid,Audio Fiction,current
15,0063112264,9780063112261,HarperAudio,AUTOPSY,Patricia Cornwell,Audio Fiction,current
1,,9781980060338,Recorded Books,GO TELL THE BEES THAT I AM GONE,Diana Gabaldon,Audio Fiction,2021-12-01
2,,9781427201447,Macmillan Audio,DUNE,Frank Herbert,Audio Fiction,2021-12-01
3,0593168496,9780593168493,Random House Audio,THE JUDGE'S LIST,John Grisham,Audio Fiction,2021-12-01
4,1549107631,9781549107634,Hachette Audio,THE DARK HOURS,Michael Connelly,Audio Fiction,2021-12-01
5,,9781593974558,Macmillan Audio,THE EYE OF THE WORLD,Robert Jordan,Audio Fiction,2021-12-01
6,,9781250810700,Macmillan Audio,APPLES NEVER FALL,Liane Moriarty,Audio Fiction,2021-12-01
7,1549160605,9781549160608,Hachette Audio,MERCY,David Baldacci,Audio Fiction,2021-12-01
8,,9781797128450,Simon & Schuster Audio,GAME ON,Janet Evanovich,Audio Fiction,2021-12-01
9,0593452100,9780593452103,Penguin Audio,THE LINCOLN HIGHWAY,Amor Towles,Audio Fiction,2021-12-01
10,,9781250810656,Macmillan Audio,THE BECOMING,Nora Roberts,Audio Fiction,2021-12-01
11,0593452747,9780593452745,Random House Audio,BETTER OFF DEAD,Lee Child and Andrew Child,Audio Fiction,2021-12-01
12,0593458826,9780593458822,Penguin Audio,NEVER,Ken Follett,Audio Fiction,2021-12-01
13,,DBKADBL051843,Audible Studios,PROJECT HAIL MARY,Andy Weir,Audio Fiction,2021-12-01
14,0593460618,9780593460610,Random House Audio,THRAWN ASCENDANCY: LESSER EVIL,Timothy Zahn,Audio Fiction,2021-12-01
15,,DBKADBL053924,Audible Studios,REAPER,Will Wight,Audio Fiction,2021-12-01
1,,9781427201447,Macmillan Audio,DUNE,Frank Herbert,Audio Fiction,2021-11-01
2,0593168496,9780593168493,Random House Audio,THE JUDGE'S LIST,John Grisham,Audio Fiction,2021-11-01
3,,9781250810700,Macmillan Audio,APPLES NEVER FALL,Liane Moriarty,Audio Fiction,2021-11-01
4,0593452100,9780593452103,Penguin Audio,THE LINCOLN HIGHWAY,Amor Towles,Audio Fiction,2021-11-01
5,,9781797128511,Simon & Schuster Audio,STATE OF TERROR,Hillary Rodham Clinton and Louise Penny,Audio Fiction,2021-11-01
6,0593452747,9780593452745,Random House Audio,BETTER OFF DEAD,Lee Child and Andrew Child,Audio Fiction,2021-11-01
7,,DORORIG001598,Audible Originals,THE SANDMAN: ACT II,Neil Gaiman and Dirk Maggs,Audio Fiction,2021-11-01
